"","recording","site_name","playlist","time","date","MANUAL_MATCH","template","threshold","identifikators","PM_MATCH","validated_fragment"
"56151","20250904_233000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",23:30:00,2025-09-04,0,"2.0 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-04_23:30:00_2.0 sec_0.3",NA,NA
"56152","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"0.5 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_0.5 sec_0.1",NA,NA
"56153","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"0.5 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_0.5 sec_0.2",NA,NA
"56154","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"0.5 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_0.5 sec_0.3",NA,NA
"56155","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"1.0 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_1.0 sec_0.1",NA,NA
"56156","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"1.0 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_1.0 sec_0.2",NA,NA
"56157","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"1.0 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_1.0 sec_0.3",NA,NA
"56158","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"2.0 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_2.0 sec_0.1",NA,NA
"56159","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"2.0 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_2.0 sec_0.2",NA,NA
"56160","20250904_233000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",23:30:00,2025-09-04,0,"2.0 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-04_23:30:00_2.0 sec_0.3",NA,NA
"56161","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56162","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56163","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56164","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56165","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56166","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56167","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56168","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56169","20250905_000000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56170","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56171","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56172","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56173","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56174","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56175","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56176","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56177","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56178","20250905_000000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56179","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56180","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56181","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56182","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56183","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56184","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56185","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56186","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56187","20250905_000000.WAV","2_AiAu09_DA","2_AiAu09_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","2_AiAu09_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56188","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56189","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56190","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56191","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56192","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56193","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56194","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56195","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56196","20250905_000000.WAV","3_AiAu06_DA","3_AiAu06_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","3_AiAu06_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56197","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56198","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56199","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56200","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56201","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56202","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56203","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56204","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56205","20250905_000000.WAV","4_ZdzE08_DA","4_ZdzE08_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","4_ZdzE08_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56206","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56207","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56208","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56209","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56210","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56211","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56212","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56213","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56214","20250905_000000.WAV","5_ZdzE03_KZP","5_ZdzE03_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","5_ZdzE03_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56215","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56216","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56217","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56218","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56219","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56220","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56221","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56222","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56223","20250905_000000.WAV","6_ZdzE07_KZP","6_ZdzE07_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","6_ZdzE07_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56224","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",1,0
"56225","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56226","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56227","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56228","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56229","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56230","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56231","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56232","20250905_000000.WAV","7_ZdzE05_KZP","7_ZdzE05_KZP_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","7_ZdzE05_KZP_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56233","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56234","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56235","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56236","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56237","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56238","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56239","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56240","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56241","20250905_000000.WAV","8_ZdzE09_DA","8_ZdzE09_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","8_ZdzE09_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56242","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.1",NA,NA
"56243","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.2",NA,NA
"56244","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"0.5 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_0.5 sec_0.3",NA,NA
"56245","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.1",NA,NA
"56246","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.2",NA,NA
"56247","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"1.0 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_1.0 sec_0.3",NA,NA
"56248","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.1","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.1",NA,NA
"56249","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.2","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.2",NA,NA
"56250","20250905_000000.WAV","9_ZdzE01_DA","9_ZdzE01_DA_480_part_2",00:00:00,2025-09-05,0,"2.0 sec","0.3","9_ZdzE01_DA_480_part_2_2025-09-05_00:00:00_2.0 sec_0.3",NA,NA
"56251","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"0.5 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_0.5 sec_0.1",NA,NA
"56252","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"0.5 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_0.5 sec_0.2",NA,NA
"56253","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"0.5 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_0.5 sec_0.3",NA,NA
"56254","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"1.0 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_1.0 sec_0.1",NA,NA
"56255","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"1.0 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_1.0 sec_0.2",NA,NA
"56256","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"1.0 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_1.0 sec_0.3",NA,NA
"56257","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"2.0 sec","0.1","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_2.0 sec_0.1",NA,NA
"56258","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"2.0 sec","0.2","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_2.0 sec_0.2",NA,NA
"56259","20250905_003000.WAV","1_AiAu03_KZP","1_AiAu03_KZP_480_part_2",00:30:00,2025-09-05,0,"2.0 sec","0.3","1_AiAu03_KZP_480_part_2_2025-09-05_00:30:00_2.0 sec_0.3",NA,NA
"56260","20250905_003000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:30:00,2025-09-05,0,"0.5 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_00:30:00_0.5 sec_0.1",NA,NA
"56261","20250905_003000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:30:00,2025-09-05,0,"0.5 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_00:30:00_0.5 sec_0.2",NA,NA
"56262","20250905_003000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:30:00,2025-09-05,0,"0.5 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_00:30:00_0.5 sec_0.3",NA,NA
"56263","20250905_003000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:30:00,2025-09-05,0,"1.0 sec","0.1","10_ZdzE06_KZP_480_part_2_2025-09-05_00:30:00_1.0 sec_0.1",NA,NA
"56264","20250905_003000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:30:00,2025-09-05,0,"1.0 sec","0.2","10_ZdzE06_KZP_480_part_2_2025-09-05_00:30:00_1.0 sec_0.2",NA,NA
"56265","20250905_003000.WAV","10_ZdzE06_KZP","10_ZdzE06_KZP_480_part_2",00:30:00,2025-09-05,0,"1.0 sec","0.3","10_ZdzE06_KZP_480_part_2_2025-09-05_00:30:00_1.0 sec_0.3",NA,NA
